payment_id,customer_id,payment_date,amount,payment_method
743,361,2025-03-09,524.65,mobile
744,3397,2024-01-28,510.18,card
745,1946,2025-04-13,965.02,card
746,2759,2023-08-22,852.63,card
747,715,2023-08-17,870.55,bank
748,2397,2024-09-03,705.44,card
749,3374,2023-08-20,193.15,bank
750,2013,2023-08-26,369.55,card
751,956,2024-10-31,419.26,bank
752,4636,2024-09-30,579.65,card
753,3305,2025-03-31,965.6,card
754,3616,2025-01-27,343.15,bank
755,357,2024-08-16,987.35,card
756,3669,2023-06-21,560.21,cash
757,3287,2025-06-03,776.58,card
758,3078,2024-08-09,66.13,cash
759,674,2023-07-04,614.39,bank
760,1747,2025-02-17,302.96,bank
761,4623,2024-04-26,47.32,card
762,572,2024-04-02,963.11,cash
763,2194,2025-02-06,802.38,mobile
764,3834,2025-03-29,684.02,cash
765,3131,2024-01-02,931.22,bank
766,2444,2025-04-10,413.92,card
767,151,2024-04-20,687.88,mobile
768,3620,2023-09-26,792.0,card
769,2871,2024-02-06,569.12,mobile
770,4264,2023-09-21,478.7,bank
771,2509,2023-11-17,968.16,mobile
772,2390,2025-01-13,371.76,bank
773,2037,2024-08-15,769.43,mobile
774,3128,2023-08-03,536.32,cash
775,3622,2024-05-16,403.35,bank
776,3135,2025-03-10,25.39,bank
777,4868,2023-10-29,679.56,mobile
778,3073,2024-06-24,783.11,mobile
779,2756,2024-03-05,37.08,bank
780,274,2024-11-22,782.67,card
781,4955,2023-07-26,424.8,cash
782,546,2023-09-23,803.24,card
783,2351,2025-06-08,331.02,cash
784,4179,2024-07-08,947.2,card
785,4362,2024-03-19,84.94,mobile
786,4832,2024-05-04,943.04,bank
787,1721,2025-01-22,958.93,bank
788,3890,2023-07-31,680.7,bank
789,1150,2023-12-15,814.54,mobile
790,696,2023-07-03,80.9,mobile
791,3020,2025-04-18,121.09,bank
792,2347,2024-05-23,138.29,cash
793,2817,2025-01-18,81.57,mobile
794,3353,2025-02-18,401.97,bank
795,3955,2024-03-07,958.34,card
796,707,2023-12-07,440.96,mobile
797,2078,2023-08-13,25.91,bank
798,4320,2024-06-02,72.07,bank
799,2436,2023-11-17,512.26,bank
800,2956,2025-02-08,41.28,mobile
801,2583,2023-12-14,380.35,bank
802,1696,2023-07-30,825.9,bank
803,3669,2025-05-15,705.99,card
804,4422,2023-10-28,27.05,bank
805,2754,2024-07-10,734.12,cash
806,4203,2023-10-17,422.64,mobile
807,1839,2025-03-17,357.0,cash
808,4702,2025-03-09,606.22,cash
809,4846,2024-12-20,14.72,bank
810,3364,2023-06-19,38.28,bank
811,1960,2023-10-16,797.1,mobile
812,540,2025-01-28,747.98,card
813,711,2024-05-02,603.96,cash
814,2022,2025-06-01,73.66,mobile
815,791,2024-05-26,508.61,cash
816,3770,2024-12-12,704.07,cash
817,2163,2024-08-29,782.34,bank
818,1339,2024-05-12,868.38,mobile
819,4050,2025-01-24,880.58,cash
820,1177,2023-10-30,432.94,bank
821,1444,2025-05-30,199.44,mobile
822,3551,2025-03-03,843.56,cash
823,3754,2024-08-26,516.4,mobile
824,4558,2023-08-19,206.47,cash
825,210,2024-12-12,479.57,bank
826,1226,2024-05-12,863.13,bank
827,2897,2025-03-04,854.91,mobile
828,601,2024-04-12,420.24,cash
829,3242,2024-09-22,347.4,card
830,2184,2025-04-10,632.29,card
831,436,2024-12-01,570.54,mobile
832,412,2023-08-04,109.91,bank
833,2933,2024-03-20,220.58,bank
834,1253,2024-03-07,808.4,bank
835,307,2024-12-27,526.21,card
836,1148,2025-04-13,657.27,bank
837,2050,2024-12-06,873.26,card
838,694,2024-09-25,728.92,card
839,4299,2024-04-10,977.89,cash
840,1953,2025-01-26,270.19,bank
841,4734,2025-02-16,164.63,bank
842,475,2025-01-16,133.61,mobile
843,3690,2025-05-29,456.71,mobile
844,2393,2024-08-15,544.03,mobile
845,3564,2024-07-09,26.72,mobile
846,4051,2023-09-26,878.68,card
847,4863,2024-11-04,886.11,card
848,289,2023-11-15,785.14,bank
849,4570,2023-07-10,975.91,cash
850,414,2023-12-10,362.26,mobile
851,3091,2023-07-20,317.25,bank
852,2250,2025-04-22,349.18,bank
853,3189,2025-02-11,128.33,mobile
854,3136,2024-06-21,33.05,mobile
855,2611,2024-03-12,797.55,cash
856,2691,2024-12-04,471.86,mobile
857,721,2023-07-08,817.42,mobile
858,559,2024-10-04,903.29,cash
859,153,2023-08-23,834.11,cash
860,2315,2023-10-13,463.43,card
861,2897,2024-10-02,298.24,card
862,1881,2024-10-08,361.56,cash
863,90,2024-07-26,161.15,cash
864,295,2024-04-13,228.07,cash
865,3997,2024-05-06,434.47,cash
866,1808,2025-02-07,159.36,bank
867,754,2024-12-26,171.9,mobile
868,3692,2024-04-21,420.64,mobile
869,602,2025-01-21,225.07,card
870,3399,2024-08-25,470.36,bank
871,3711,2023-09-27,230.13,bank
872,4669,2023-08-29,941.55,bank
873,1559,2025-04-10,445.5,mobile
874,2513,2024-03-12,557.4,card
875,1677,2024-01-13,332.12,cash
876,1023,2024-12-14,10.1,mobile
877,1672,2024-08-16,564.62,bank
878,628,2024-08-24,508.9,cash
879,4639,2024-12-31,343.49,mobile
880,936,2025-06-13,228.05,card
881,1221,2024-07-29,124.46,bank
882,632,2024-08-31,319.2,cash
883,4383,2023-11-26,540.99,cash
884,4399,2024-09-03,831.66,bank
885,2398,2023-12-02,408.73,mobile
886,2244,2024-11-30,692.45,card
887,2076,2023-09-28,332.36,mobile
888,1402,2025-05-29,540.83,mobile
889,922,2023-12-17,181.21,bank
890,517,2023-07-29,259.54,cash
891,2046,2023-11-18,697.1,cash
892,2561,2025-01-30,316.52,cash
893,123,2023-06-27,860.67,card
894,2112,2025-03-04,223.24,mobile
895,4611,2025-01-12,721.48,mobile
896,4360,2024-11-22,277.72,cash
897,3227,2023-08-08,447.39,mobile
898,4406,2023-10-28,120.42,cash
899,132,2023-12-03,729.36,mobile
900,4537,2025-03-22,149.86,mobile
901,3724,2025-05-08,400.3,card
902,1993,2025-02-17,255.45,mobile
903,101,2025-05-17,857.11,mobile
904,3642,2025-02-18,478.45,cash
905,415,2024-06-07,636.46,bank
906,3886,2023-08-24,522.0,bank
907,744,2023-09-10,496.25,card
908,4789,2024-09-09,899.88,bank
909,4258,2024-12-26,802.53,cash
910,379,2023-12-26,68.5,cash
911,1491,2024-04-04,58.89,cash
912,1411,2025-02-03,399.57,card
913,4901,2025-02-06,590.89,mobile
914,2940,2023-08-25,221.96,bank
915,47,2024-02-11,373.59,card
916,1604,2025-01-18,620.29,cash
917,4525,2023-09-16,371.92,bank
918,3690,2024-06-15,595.36,cash
919,2711,2023-08-20,496.73,mobile
920,4,2024-11-20,546.59,bank
921,4367,2023-09-25,343.52,cash
922,379,2025-02-18,388.82,mobile
923,3356,2023-10-08,911.49,mobile
924,1367,2024-03-06,988.64,bank
925,1337,2024-11-09,420.51,cash
926,3601,2023-11-29,924.43,cash
927,971,2024-03-29,411.02,cash
928,4153,2025-01-12,494.66,cash
929,1293,2025-05-17,37.91,bank
930,678,2023-12-24,714.62,cash
931,2192,2024-06-17,707.61,cash
932,1147,2023-08-09,314.85,mobile
933,1896,2024-06-30,14.45,bank
934,420,2025-01-13,750.43,bank
935,2948,2025-01-04,957.52,bank
936,2569,2024-09-06,339.12,cash
937,1291,2024-10-29,355.99,cash
938,1373,2024-09-03,815.25,card
939,1231,2024-03-10,377.57,bank
940,654,2024-11-16,297.01,bank
941,2907,2024-06-06,407.97,card
942,2816,2024-12-03,457.16,bank
943,1004,2025-06-11,576.92,mobile
944,753,2023-07-30,758.97,cash
945,1570,2024-09-25,480.87,card
946,285,2023-09-15,339.09,bank
947,4347,2024-07-11,947.21,bank
948,893,2024-02-05,284.63,mobile
949,2000,2023-09-07,394.61,card
950,1108,2023-12-31,941.84,cash
951,483,2024-11-05,434.67,cash
952,445,2023-06-27,507.97,cash
953,44,2024-12-11,147.03,bank
954,4274,2024-11-26,960.87,bank
955,1726,2023-09-19,998.87,mobile
956,2774,2024-12-06,187.76,bank
957,4299,2024-11-27,317.7,mobile
958,2462,2023-09-29,258.62,bank
959,2886,2024-07-10,787.43,bank
960,126,2023-09-05,806.38,mobile
961,4130,2024-06-05,574.26,bank
962,1052,2024-07-04,175.32,cash
963,3673,2023-11-18,51.59,cash
964,2996,2024-09-24,11.56,card
965,4605,2024-06-16,523.75,bank
966,426,2024-05-14,427.83,card
967,2257,2025-05-27,372.37,cash
968,3125,2025-03-28,651.12,mobile
969,3722,2023-07-13,188.96,bank
970,1583,2023-07-26,892.18,mobile
971,2229,2023-09-19,268.51,cash
972,3982,2024-10-08,46.59,cash
973,2684,2023-12-09,394.59,cash
974,2724,2024-03-17,861.95,mobile
975,3647,2023-10-31,258.5,card
976,529,2024-05-20,619.96,cash
977,2625,2025-06-12,596.68,card
978,162,2023-12-25,854.66,bank
979,1436,2024-07-29,900.94,mobile
980,590,2024-01-03,572.8,mobile
981,3610,2024-02-26,224.32,card
982,2144,2024-01-02,498.22,card
983,988,2024-03-03,91.29,bank
984,2326,2024-03-01,831.08,cash
985,4428,2024-07-21,78.12,mobile
986,1174,2023-12-11,476.41,bank
987,592,2024-12-15,463.77,mobile
988,1814,2024-05-22,848.11,card
989,1071,2023-12-25,561.96,bank
990,1545,2024-01-01,598.16,bank
991,139,2023-11-18,206.84,mobile
992,3863,2024-10-04,128.31,card
993,866,2024-05-25,852.0,mobile
994,3242,2023-10-08,829.27,mobile
995,2011,2023-08-07,660.6,cash
996,645,2024-11-15,68.17,bank
997,251,2023-08-25,515.46,card
998,2392,2024-06-24,634.86,card
999,4314,2024-06-06,853.32,cash
1000,2693,2023-08-06,281.17,bank
1001,2798,2023-10-10,147.11,card
1002,4405,2024-01-16,981.8,mobile
1003,140,2024-10-21,849.61,mobile
1004,1894,2024-08-22,260.13,mobile
1005,1911,2023-07-19,493.83,mobile
1006,4154,2024-10-22,38.6,bank
1007,388,2025-01-30,442.06,card
1008,4557,2024-09-16,597.17,cash
1009,3795,2025-03-27,608.65,card
1010,1211,2024-01-19,948.14,cash
1011,3730,2023-10-07,560.01,mobile
1012,1419,2024-08-04,418.18,bank
1013,3304,2025-02-11,416.13,cash
1014,1971,2025-03-01,476.8,bank
1015,1285,2025-02-17,60.24,bank
1016,371,2025-05-22,939.3,bank
1017,3364,2025-01-10,914.51,bank
1018,4536,2025-05-15,648.86,mobile
1019,4063,2024-08-08,89.01,mobile
1020,1715,2024-06-30,404.15,cash
1021,2447,2025-04-09,788.87,card
1022,4283,2023-07-09,303.68,card
1023,3465,2024-07-05,26.94,bank
1024,1045,2023-09-20,704.94,card
1025,1443,2024-02-08,362.98,card
1026,2505,2024-10-20,825.79,card
1027,3743,2024-09-25,509.3,cash
1028,4313,2023-06-22,783.95,mobile
1029,2940,2024-07-17,13.6,bank
1030,2276,2023-07-06,74.13,bank
1031,3116,2025-03-22,669.31,card
1032,4579,2025-02-25,897.97,mobile
1033,599,2024-10-19,183.6,cash
1034,583,2024-12-21,147.17,mobile
1035,385,2025-04-08,534.09,card
1036,2155,2023-08-01,858.85,mobile
1037,1427,2025-03-31,669.93,bank
1038,4881,2024-01-12,695.13,bank
1039,2078,2024-11-01,989.53,bank
1040,3618,2025-05-28,121.44,mobile
1041,920,2023-06-24,998.76,mobile
1042,178,2025-05-12,767.77,bank
1043,2437,2025-06-11,278.79,card
1044,4137,2025-02-08,14.63,mobile
1045,283,2024-07-05,642.05,mobile
1046,2867,2023-07-06,333.25,bank
1047,986,2024-02-09,361.63,card
1048,2704,2024-01-14,821.57,mobile
1049,2548,2025-05-07,744.6,bank
1050,1438,2024-10-08,563.87,cash
1051,4804,2023-08-28,707.46,cash
1052,4523,2024-07-11,704.47,card
1053,669,2024-10-11,821.09,card
1054,4019,2024-01-13,854.04,cash
1055,3683,2024-07-09,918.78,cash
1056,1309,2023-09-20,996.01,cash
1057,603,2025-01-20,849.7,cash
1058,3261,2025-03-06,811.91,bank
1059,1576,2025-06-15,407.71,mobile
1060,3845,2024-04-16,887.68,cash
1061,2040,2023-07-10,133.12,card
1062,2539,2023-09-23,269.11,card
1063,3363,2023-12-28,236.06,bank
1064,928,2024-02-21,840.24,bank
1065,1604,2024-08-09,118.83,cash
1066,1628,2024-08-10,525.85,cash
1067,1358,2023-08-28,772.73,card
1068,633,2024-06-29,472.99,cash
1069,4108,2023-07-28,440.03,bank
1070,963,2024-01-18,322.52,bank
1071,2431,2024-06-22,775.37,mobile
1072,3615,2024-12-14,772.4,bank
1073,3695,2023-11-16,438.68,mobile
1074,4699,2024-08-31,735.16,mobile
1075,22,2025-04-20,305.75,cash
1076,3645,2024-11-04,261.76,card
1077,637,2024-08-14,836.85,card
1078,1345,2023-06-29,410.4,bank
1079,110,2023-09-28,764.19,card
1080,1924,2023-12-29,633.68,bank
1081,2970,2024-07-19,435.33,card
1082,3682,2023-08-22,341.31,cash
1083,2258,2024-06-16,913.39,card
1084,2349,2024-07-05,542.8,mobile
1085,4306,2023-08-14,915.69,card
1086,3882,2024-04-29,951.16,mobile
1087,1048,2024-10-21,290.21,mobile
1088,2410,2025-02-22,818.23,card
1089,28,2024-02-29,812.99,bank
1090,623,2025-03-18,765.95,card
1091,2059,2024-03-28,549.77,cash
1092,2763,2025-02-27,813.41,card
1093,641,2025-04-21,468.23,card
1094,590,2024-07-17,913.76,cash
1095,783,2024-11-27,254.54,cash
1096,1021,2023-10-07,941.94,card
1097,2890,2024-04-30,657.04,cash
1098,354,2024-03-05,711.94,bank
1099,4396,2023-08-21,211.67,bank
1100,2979,2025-03-16,381.41,card
1101,1759,2024-03-29,972.02,bank
1102,1021,2024-08-28,140.23,bank
1103,1507,2024-07-21,680.22,cash
1104,1212,2023-07-02,749.73,cash
1105,2343,2024-01-29,575.42,mobile
1106,3448,2024-08-28,556.87,cash
1107,4526,2025-03-08,645.56,mobile
1108,3287,2024-04-15,781.68,mobile
1109,3045,2023-08-06,823.72,cash
1110,4729,2025-01-08,566.9,cash
1111,2015,2024-06-01,860.39,bank
1112,2915,2024-05-19,991.07,bank
1113,1900,2025-06-02,74.23,bank
1114,753,2024-06-04,887.62,cash
1115,2188,2023-06-26,825.49,cash
1116,3812,2024-07-16,127.13,card
1117,396,2023-09-14,603.09,card
1118,3912,2024-06-24,956.47,bank
1119,394,2024-02-01,316.34,cash
1120,4135,2023-06-28,474.93,mobile
1121,2791,2024-03-22,924.23,cash
1122,4583,2024-03-10,921.61,card
1123,4013,2023-08-04,298.81,mobile
1124,1270,2025-03-28,398.86,mobile
1125,3072,2025-03-12,912.25,card
1126,2135,2025-05-15,827.23,mobile
1127,360,2024-12-10,432.04,bank
1128,1580,2024-06-12,542.46,bank
1129,3486,2024-01-31,715.26,mobile
1130,2422,2023-11-25,734.85,bank
1131,2521,2024-11-06,457.78,cash
1132,4886,2024-05-04,228.55,mobile
1133,45,2024-01-28,512.91,cash
1134,87,2023-11-09,475.07,bank
1135,3650,2024-05-02,21.3,card
1136,4649,2023-10-28,252.37,mobile
1137,4175,2024-09-03,899.39,mobile
1138,3996,2024-03-06,992.15,cash
1139,120,2024-12-10,643.73,mobile
1140,568,2023-12-18,346.26,mobile
1141,3685,2024-09-28,500.61,bank
1142,3246,2025-03-01,483.28,mobile
1143,2041,2024-01-15,294.79,cash
1144,2849,2023-07-03,742.68,card
1145,580,2024-04-23,671.86,card
1146,1419,2024-12-15,768.95,mobile
1147,2802,2025-01-11,533.35,mobile
1148,4990,2025-01-29,331.81,cash
1149,4153,2025-04-03,576.87,mobile
1150,3276,2023-08-04,592.57,card
1151,4834,2025-04-27,964.69,card
1152,3496,2024-08-15,333.57,card
1153,3638,2024-01-27,137.19,mobile
1154,2649,2024-01-14,539.12,card
1155,580,2024-09-30,991.82,card
1156,68,2025-05-24,619.53,bank
1157,4752,2025-04-11,417.56,card
1158,2007,2024-03-21,802.22,card
1159,4256,2024-07-12,833.56,bank
1160,2100,2023-12-09,77.68,card
1161,4736,2025-06-04,829.27,cash
1162,2872,2023-07-17,697.41,mobile
1163,2801,2024-10-02,611.59,card
1164,996,2024-06-28,243.69,bank
1165,1191,2025-01-09,488.12,mobile
1166,62,2024-08-09,280.76,bank
1167,2308,2024-10-28,936.62,card
1168,1151,2023-08-14,218.72,cash
1169,1383,2025-03-06,47.43,cash
1170,2709,2024-01-12,239.69,cash
1171,1155,2023-09-18,39.61,bank
1172,4323,2023-10-17,192.05,card
1173,3928,2024-12-21,471.51,cash
1174,4100,2024-02-15,127.89,card
1175,1997,2025-03-13,509.67,cash
1176,1530,2025-03-24,636.91,card
1177,3438,2023-08-31,966.45,mobile
1178,4031,2024-10-05,974.91,cash
1179,3534,2025-05-11,135.53,card
1180,1959,2024-03-03,411.95,card
1181,3898,2023-10-04,699.09,cash
1182,76,2024-11-02,638.55,cash
1183,2112,2024-01-05,860.24,card
1184,4528,2024-10-15,496.17,bank
1185,332,2024-08-25,942.41,mobile
1186,4773,2025-01-26,762.84,bank
1187,3110,2024-10-22,680.98,bank
1188,4144,2024-12-17,865.86,card
1189,4338,2024-09-23,805.89,card
1190,1628,2024-08-30,837.74,cash
1191,431,2023-06-20,693.45,card
1192,1327,2024-05-31,211.3,bank
1193,944,2024-10-22,935.45,mobile
1194,1296,2024-01-24,895.17,mobile
1195,4449,2025-02-14,764.49,card
1196,1267,2025-05-24,345.61,mobile
1197,2388,2025-05-10,705.3,card
1198,4139,2024-02-10,768.4,card
1199,4852,2023-10-05,321.65,card
1200,1605,2024-11-30,316.38,cash
1201,3226,2023-11-21,522.78,mobile
1202,1751,2025-04-19,191.04,bank
1203,1226,2025-01-21,648.38,bank
1204,303,2024-09-03,184.33,cash
1205,4536,2024-03-01,678.16,cash
1206,888,2025-05-16,14.8,card
1207,3723,2023-09-22,589.04,card
1208,2996,2023-10-13,931.54,cash
1209,2897,2023-09-23,242.79,cash
1210,950,2025-02-21,201.68,card
1211,3573,2023-12-18,928.35,bank
1212,3316,2024-11-17,61.94,card
1213,4273,2024-11-04,886.88,bank
1214,4325,2025-03-08,147.74,mobile
1215,3388,2024-08-16,261.62,bank
1216,4708,2023-06-18,91.49,card
1217,1877,2024-01-16,42.49,bank
1218,4799,2023-10-05,186.53,mobile
1219,724,2024-09-02,724.54,mobile
1220,2687,2024-07-12,282.59,mobile
1221,3429,2023-12-05,47.16,bank
1222,3340,2024-11-22,834.06,card
1223,340,2024-05-02,33.55,cash
1224,1386,2024-05-05,756.53,bank
1225,3862,2024-04-27,659.98,cash
1226,1644,2023-06-23,147.9,mobile
1227,3125,2023-07-22,989.5,mobile
1228,3482,2025-05-13,701.27,mobile
1229,3262,2024-07-13,918.32,bank
1230,3950,2024-10-08,235.49,mobile
1231,93,2024-10-02,974.06,bank
1232,1817,2023-07-01,617.23,mobile
1233,4121,2023-08-29,863.02,bank
1234,1542,2024-09-13,552.47,mobile
1235,1265,2024-08-21,949.53,cash
1236,831,2025-01-31,750.08,mobile
1237,4665,2025-01-24,890.99,cash
1238,1993,2025-05-20,439.89,mobile
1239,2205,2024-07-05,198.68,cash
1240,3234,2024-02-18,113.12,bank
1241,94,2024-07-21,495.06,bank
1242,1613,2024-12-09,382.64,card
1243,4053,2023-07-09,676.44,mobile
1244,4573,2025-03-25,711.11,mobile
1245,227,2025-02-18,945.91,cash
1246,188,2025-04-30,399.79,card
1247,2892,2024-01-30,467.45,mobile
1248,1646,2025-01-24,234.2,cash
1249,3217,2024-06-16,829.66,cash
1250,3635,2024-11-28,23.8,cash
1251,551,2023-11-17,240.28,bank
1252,1009,2024-09-05,848.26,card
1253,859,2023-12-31,838.8,bank
1254,2150,2024-02-25,588.1,cash
1255,1083,2024-05-26,519.95,mobile
1256,1468,2025-06-11,224.95,bank
1257,2596,2025-04-05,800.52,cash
1258,2767,2024-05-10,524.82,mobile
1259,777,2023-12-24,913.69,card
1260,4756,2023-11-05,820.41,bank
1261,1929,2025-05-15,327.2,mobile
1262,1770,2023-09-22,481.14,card
1263,4128,2023-12-09,852.6,card
1264,1933,2024-02-28,692.18,cash
1265,3937,2025-03-02,299.98,bank
1266,4423,2025-04-11,46.01,bank
1267,4810,2025-03-05,56.7,cash
1268,196,2025-05-20,831.51,card
1269,758,2025-06-07,514.24,mobile
1270,1875,2025-01-03,633.13,cash
1271,774,2024-07-24,891.19,cash
1272,4877,2023-07-01,727.88,card
1273,4326,2024-04-29,23.03,mobile
1274,3948,2024-02-08,824.79,mobile
1275,4148,2024-08-20,116.49,mobile
1276,52,2025-02-01,56.34,cash
1277,4022,2023-10-06,858.52,cash
1278,1462,2024-07-24,245.29,card
1279,3316,2023-09-30,838.96,bank
1280,2117,2025-02-03,508.29,card
1281,2889,2023-06-25,427.03,mobile
1282,4819,2025-05-22,73.1,cash
1283,4088,2025-05-19,558.64,card
1284,3577,2025-06-16,322.66,mobile
1285,3940,2023-07-07,889.76,mobile
1286,2358,2024-04-18,467.63,card
1287,2894,2024-10-06,737.09,card
1288,1640,2024-09-01,257.9,mobile
1289,1924,2023-08-08,353.72,card
1290,4925,2024-11-06,458.17,bank
1291,446,2024-11-19,921.98,bank
1292,3163,2024-05-23,212.28,bank
1293,4989,2024-02-02,710.28,bank
1294,1980,2025-03-25,573.73,card
1295,3768,2025-02-10,327.66,bank
1296,4991,2024-01-27,959.29,cash
1297,4759,2023-07-21,882.11,bank
1298,4887,2023-08-30,770.2,cash
1299,748,2024-02-17,350.49,cash
1300,664,2025-03-14,889.04,mobile
1301,93,2024-08-31,954.23,cash
1302,1405,2024-10-04,926.6,card
1303,3012,2024-05-28,808.83,cash
1304,1288,2024-11-29,79.38,bank
1305,881,2024-07-08,690.85,card
1306,4522,2025-05-18,69.87,card
1307,3026,2023-11-24,816.67,card
1308,3441,2025-02-01,507.81,mobile
1309,1840,2024-03-14,475.71,card
1310,3403,2024-04-12,893.72,cash
1311,317,2025-02-03,182.54,mobile
1312,801,2025-04-21,805.87,card
1313,3385,2024-10-09,553.34,bank
1314,3846,2025-06-08,883.12,card
1315,2561,2024-09-07,927.47,mobile
1316,1458,2024-07-24,620.77,card
1317,1166,2024-09-24,945.88,bank
1318,3301,2025-04-29,891.65,bank
1319,3045,2023-12-20,48.53,bank
1320,4325,2024-02-25,687.28,mobile
1321,3231,2024-05-17,282.51,mobile
1322,4908,2024-04-19,155.3,bank
1323,1321,2025-05-20,644.14,bank
1324,3725,2023-12-09,518.13,cash
1325,3642,2025-01-20,126.47,bank
1326,301,2025-01-09,164.21,cash
1327,623,2025-03-17,662.72,bank
1328,3669,2024-01-04,845.64,cash
1329,4267,2023-09-04,68.44,bank
1330,1323,2024-04-14,256.79,mobile
1331,2244,2024-08-09,814.2,mobile
1332,2714,2025-01-28,480.88,bank
1333,3977,2024-05-19,593.49,cash
1334,1439,2024-09-21,493.78,mobile
1335,2127,2023-12-25,268.48,card
1336,496,2023-08-31,142.36,cash
1337,4400,2024-01-28,120.61,mobile
1338,393,2024-03-25,881.54,bank
1339,3236,2024-08-06,652.15,cash
1340,1951,2024-02-03,814.66,bank
1341,3917,2023-10-04,216.78,bank
1342,4846,2025-02-06,222.16,mobile
1343,3121,2023-09-21,926.62,bank
1344,1798,2025-01-10,726.53,cash
1345,4761,2024-05-25,42.2,bank
1346,1194,2024-08-23,784.29,card
1347,2855,2025-01-10,943.83,card
1348,1037,2023-11-01,928.94,card
1349,369,2025-04-12,268.22,cash
1350,4576,2025-03-03,224.81,bank
1351,3296,2023-12-06,18.1,cash
1352,2941,2024-01-29,647.0,mobile
1353,939,2024-08-03,885.62,mobile
1354,3508,2025-02-06,818.94,card
1355,1840,2024-08-15,156.58,card
1356,1979,2024-06-11,779.93,cash
1357,1635,2024-02-06,34.13,mobile
1358,2424,2024-01-20,324.56,mobile
1359,1143,2023-10-21,495.98,cash
1360,4661,2023-09-23,51.27,cash
1361,1140,2023-08-17,95.5,bank
1362,615,2025-06-12,260.24,mobile
1363,2470,2023-11-21,672.43,card
1364,4409,2024-03-09,384.91,cash
1365,1353,2025-03-10,689.29,mobile
1366,2103,2024-04-05,483.82,cash
1367,1878,2025-05-20,725.75,bank
1368,1724,2024-12-21,584.58,bank
1369,3460,2023-12-06,102.9,cash
1370,4663,2024-09-02,118.71,mobile
1371,2192,2025-02-15,701.24,card
1372,3932,2025-04-08,649.42,mobile
1373,3057,2023-10-18,714.47,bank
1374,1317,2023-09-27,474.54,cash
1375,1695,2025-01-23,822.91,cash
1376,4939,2025-02-02,127.55,cash
1377,4264,2023-12-01,453.18,card
1378,101,2024-02-28,454.55,cash
1379,2563,2024-10-24,684.45,cash
1380,4730,2024-09-21,775.24,mobile
1381,894,2023-10-02,495.31,bank
1382,3913,2023-09-26,461.16,mobile
1383,3298,2023-08-29,804.22,card
1384,2405,2025-05-18,38.7,card
1385,1786,2023-07-31,491.43,card
1386,1656,2024-02-02,537.61,mobile
1387,2506,2025-05-02,987.2,bank
1388,2072,2023-06-28,136.88,card
1389,3843,2023-10-05,252.96,mobile
1390,4388,2025-02-04,601.63,cash
1391,4863,2025-02-14,474.14,card
1392,4996,2025-03-22,87.95,mobile
1393,1613,2024-07-11,357.63,cash
