subscription_id,customer_id,plan_type,start_date,end_date,monthly_cost
511,1095,5G,2022-08-31,2022-11-20,219.48
512,4811,5G,2024-01-18,2024-03-14,286.11
513,4767,Prepaid,2023-12-09,2024-12-07,127.25
514,3125,Postpaid,2024-01-10,2024-04-14,267.58
515,2691,Postpaid,2023-12-18,2024-03-28,141.86
516,1126,Postpaid,2022-12-05,2023-08-10,255.96
517,3394,Prepaid,2022-07-06,2022-08-13,232.86
518,596,Postpaid,2023-01-15,2024-01-14,51.57
519,1423,Postpaid,2023-02-27,2024-02-09,117.08
520,725,Prepaid,2022-07-12,2022-09-10,50.34
521,4834,Prepaid,2024-02-04,2024-06-18,117.29
522,4235,Prepaid,2024-01-19,2024-02-28,255.97
523,4442,Prepaid,2023-10-10,2024-01-07,133.07
524,624,4G,2022-07-13,2023-06-06,251.42
525,4014,4G,2023-05-24,2023-12-19,108.45
526,2640,4G,2023-12-08,2024-06-24,179.79
527,1678,4G,2023-07-07,2024-02-12,114.41
528,3425,Postpaid,2023-11-13,2024-03-06,55.89
529,3428,5G,2023-01-15,2023-06-18,118.79
530,3538,5G,2023-06-25,2024-03-09,272.17
531,3510,4G,2024-01-13,2024-09-04,277.26
532,4899,5G,2023-12-16,2024-02-27,244.98
533,3005,5G,2022-11-14,2023-04-07,259.13
534,3955,5G,2023-10-13,2023-11-30,114.11
535,896,Prepaid,2023-05-08,2023-09-18,208.99
536,3362,4G,2023-10-08,2024-07-09,78.04
537,3518,Prepaid,2023-08-23,2024-01-23,93.64
538,1769,Postpaid,2023-04-29,2023-09-04,259.24
539,1914,4G,2022-10-02,2023-04-22,210.01
540,492,5G,2023-06-18,2023-11-29,72.87
541,888,Prepaid,2024-05-10,2024-11-13,149.1
542,2614,Postpaid,2023-06-17,2023-10-25,183.63
543,1318,5G,2023-08-26,2024-03-25,212.3
544,3322,Prepaid,2024-02-22,2024-08-04,67.31
545,3917,Postpaid,2022-08-14,2023-05-30,253.15
546,4790,Postpaid,2024-06-05,2025-06-02,88.53
547,4202,Prepaid,2023-02-09,2023-07-23,179.29
548,4178,5G,2024-02-09,2024-03-28,144.44
549,2434,5G,2024-03-03,2025-01-20,226.67
550,1153,4G,2023-05-30,2024-02-24,287.18
551,1801,Prepaid,2023-09-09,2024-07-30,189.14
552,2397,4G,2024-04-29,2024-08-07,186.2
553,1491,Postpaid,2022-08-12,2023-03-31,160.96
554,865,Postpaid,2022-07-22,2023-03-24,196.44
555,4327,Postpaid,2023-04-10,2023-10-04,64.52
556,3389,4G,2023-08-02,2024-01-12,296.96
557,3626,Prepaid,2023-02-16,2023-04-01,139.1
558,4774,4G,2024-01-05,2024-03-06,92.17
559,2649,5G,2022-08-03,2022-12-28,143.78
560,554,Prepaid,2024-05-01,2025-01-26,290.52
561,424,5G,2023-11-14,2024-01-20,238.5
562,4010,Prepaid,2023-11-21,2024-09-30,185.3
563,1262,Postpaid,2022-12-15,2023-11-25,173.49
564,2932,5G,2023-07-17,2024-05-19,264.93
565,3918,4G,2022-09-29,2023-09-27,160.38
566,2811,5G,2023-06-27,2024-06-18,90.0
567,1690,Postpaid,2023-01-31,2023-05-18,171.89
568,2226,4G,2023-04-28,2023-08-15,213.43
569,4736,5G,2023-03-23,2023-07-14,292.24
570,2167,Postpaid,2024-05-08,2025-03-01,166.07
571,4417,Postpaid,2023-12-10,2024-01-12,273.48
572,4253,5G,2023-11-28,2024-02-21,182.55
573,274,Prepaid,2022-09-11,2023-08-21,187.89
574,1679,Prepaid,2023-03-02,2023-10-12,158.35
575,3464,Prepaid,2024-04-11,2024-07-27,184.3
576,2071,5G,2022-12-10,2023-11-20,53.26
577,4131,4G,2022-12-13,2023-02-27,258.88
578,4011,Prepaid,2023-10-07,2024-01-17,105.69
579,2968,5G,2024-05-14,2024-07-15,109.96
580,871,4G,2023-03-29,2024-01-13,269.53
581,2646,5G,2023-12-16,2024-06-06,52.82
582,590,5G,2022-08-05,2023-01-26,73.26
583,1746,Postpaid,2024-03-05,2024-07-17,57.86
584,2984,Postpaid,2024-02-06,2024-07-26,228.9
585,1786,5G,2023-12-12,2024-07-23,292.46
586,2543,Postpaid,2023-08-01,2023-11-17,299.29
587,1451,4G,2024-02-01,2024-03-14,107.16
588,1678,Postpaid,2023-06-16,2024-02-07,112.3
589,3924,5G,2023-10-06,2024-02-15,266.27
590,3552,Postpaid,2023-01-25,2023-08-28,272.15
591,1191,5G,2022-09-03,2022-11-26,218.69
592,486,4G,2023-10-04,2024-01-12,251.58
593,4190,5G,2023-09-08,2024-07-05,272.73
594,321,5G,2022-11-05,2023-06-27,55.38
595,3446,4G,2023-09-28,2023-12-02,148.6
596,1618,Postpaid,2023-10-28,2024-04-08,143.48
597,2251,4G,2022-12-10,2023-07-11,283.85
598,1978,Prepaid,2023-02-11,2023-11-22,163.67
599,4535,Prepaid,2023-06-13,2024-01-07,55.13
600,3257,Postpaid,2023-05-23,2024-05-20,172.44
601,3634,4G,2023-10-19,2024-09-08,69.72
602,3812,Prepaid,2023-08-10,2024-08-04,174.61
603,3755,4G,2023-04-28,2024-02-29,141.75
604,3340,5G,2023-10-11,2024-08-10,134.58
605,1095,5G,2023-03-31,2023-05-08,86.27
606,1891,4G,2022-10-28,2023-07-31,134.99
607,4050,Postpaid,2024-01-12,2024-05-14,227.5
608,4053,Postpaid,2023-06-18,2024-06-07,99.87
609,1248,Prepaid,2023-12-12,2024-09-02,179.57
610,1243,Prepaid,2022-12-28,2023-01-31,122.48
611,180,4G,2023-05-04,2024-01-17,198.92
612,464,Prepaid,2024-02-09,2024-03-27,282.74
613,708,5G,2023-07-24,2023-10-29,181.54
614,4051,Prepaid,2023-12-30,2024-06-21,53.68
615,3468,Prepaid,2022-11-09,2023-04-11,189.68
616,1688,Postpaid,2024-01-26,2025-01-18,299.9
617,1156,Postpaid,2023-10-14,2024-10-09,135.29
618,3548,Prepaid,2022-12-08,2023-06-17,123.8
619,2439,5G,2023-04-15,2023-08-14,79.82
620,4638,Postpaid,2023-06-12,2023-11-26,96.5
621,1474,5G,2023-01-23,2024-01-09,200.15
622,715,5G,2022-08-02,2022-12-01,172.16
623,3201,5G,2023-07-13,2023-12-25,60.89
624,2575,5G,2023-05-29,2024-02-08,175.51
625,1591,5G,2023-03-12,2023-07-07,185.21
626,865,4G,2023-08-14,2024-08-02,293.65
627,3028,Postpaid,2022-07-15,2023-06-24,293.06
628,703,Prepaid,2023-12-08,2024-06-22,230.19
629,1587,5G,2023-02-03,2023-04-04,264.83
630,2360,Prepaid,2024-01-12,2024-11-13,289.89
631,3981,5G,2023-02-25,2023-09-03,52.35
632,4893,Prepaid,2023-03-16,2023-12-07,270.09
633,1327,4G,2024-01-13,2024-06-01,191.82
634,3474,4G,2024-06-01,2024-09-16,90.23
635,1105,Prepaid,2022-08-19,2022-12-02,62.96
636,83,Prepaid,2024-02-01,2024-06-23,178.31
637,2040,Postpaid,2024-01-14,2024-05-07,141.51
638,866,Prepaid,2023-06-13,2023-08-22,92.49
639,1577,Prepaid,2024-05-01,2024-06-25,288.64
640,441,4G,2023-02-11,2023-07-07,71.44
641,4346,5G,2024-01-13,2024-05-21,206.12
642,4836,5G,2022-06-30,2022-10-25,213.9
643,336,5G,2023-07-14,2023-12-23,245.57
644,1023,Prepaid,2023-06-26,2023-10-31,123.78
645,4589,Postpaid,2024-03-26,2024-12-16,231.51
646,3540,5G,2024-01-29,2025-01-27,238.97
647,1383,Prepaid,2024-01-04,2024-03-23,165.9
648,4153,4G,2022-10-04,2023-02-04,196.54
649,4259,5G,2023-06-29,2024-05-22,295.78
650,2087,4G,2023-11-18,2024-04-04,62.05
651,1462,5G,2024-03-26,2024-08-02,152.02
652,2988,5G,2023-02-27,2023-04-23,259.46
653,4606,4G,2022-11-29,2023-09-21,94.35
654,4324,5G,2023-05-06,2024-02-07,130.53
655,3128,Prepaid,2023-11-17,2024-05-19,279.91
656,2421,Prepaid,2022-12-12,2023-01-22,102.65
657,3848,Postpaid,2023-04-22,2023-09-07,219.93
658,71,4G,2023-09-02,2024-01-05,157.4
659,3929,5G,2023-02-21,2024-01-25,189.8
660,3318,4G,2022-09-12,2023-07-30,177.03
661,1674,Postpaid,2023-05-28,2024-03-06,262.92
662,1427,4G,2022-09-20,2023-08-29,267.55
663,3301,4G,2023-08-06,2024-04-01,200.85
664,2599,Postpaid,2022-10-27,2023-10-07,152.89
665,1437,5G,2024-04-12,2024-12-25,145.09
666,158,4G,2022-06-24,2023-01-17,178.16
667,2279,Postpaid,2023-09-14,2024-06-18,125.67
668,590,4G,2023-10-06,2024-01-05,207.81
669,583,Postpaid,2023-06-17,2024-03-28,285.11
670,4650,5G,2022-11-29,2023-08-08,126.82
671,4210,Postpaid,2024-01-09,2024-08-06,65.73
672,4526,4G,2023-12-13,2024-03-02,280.78
673,4451,Postpaid,2023-07-14,2024-05-10,167.89
674,1431,Prepaid,2024-01-09,2024-09-07,293.54
675,3217,4G,2022-11-16,2023-08-07,155.57
676,3968,5G,2022-09-02,2023-03-05,276.09
677,3787,4G,2024-05-02,2024-12-06,166.06
678,1209,4G,2023-01-29,2023-07-06,59.34
679,514,5G,2023-03-25,2023-08-06,277.91
680,4636,Postpaid,2023-08-08,2023-12-18,147.15
681,4543,4G,2023-09-24,2023-12-16,259.68
682,1883,4G,2023-04-27,2023-09-18,52.37
683,4769,Postpaid,2022-06-30,2022-11-14,291.42
684,1438,Prepaid,2022-09-05,2023-02-15,64.28
685,1417,5G,2023-05-29,2024-04-24,104.7
686,2895,5G,2023-08-07,2024-05-15,245.96
687,2636,4G,2023-01-17,2023-06-25,137.13
688,4615,Prepaid,2024-03-29,2024-12-24,73.44
689,2518,4G,2024-04-18,2024-08-04,272.16
690,4658,4G,2023-04-16,2024-03-16,90.92
691,571,4G,2024-02-26,2024-08-06,283.42
692,4942,5G,2022-08-11,2023-01-10,171.61
693,4124,Postpaid,2022-10-20,2023-08-26,50.1
694,3130,5G,2022-07-07,2022-10-16,210.24
695,3238,5G,2022-11-19,2023-09-02,170.77
696,1528,4G,2023-05-24,2023-06-24,82.35
697,4745,5G,2023-05-12,2024-02-11,283.18
698,1350,4G,2023-02-21,2023-04-24,166.92
699,2706,Postpaid,2023-02-01,2023-07-16,60.77
700,2068,Prepaid,2023-06-15,2024-03-13,289.51
701,3160,5G,2023-02-12,2023-09-01,109.55
702,4256,Prepaid,2023-02-26,2023-05-04,283.67
703,3307,Prepaid,2023-08-09,2024-01-28,184.73
704,2133,Postpaid,2024-05-27,2025-04-27,263.43
705,4356,Postpaid,2023-01-25,2023-04-13,255.58
706,685,Prepaid,2023-03-24,2023-09-02,224.54
707,1690,5G,2024-04-27,2025-03-18,139.18
708,468,Postpaid,2022-07-24,2023-01-31,101.11
709,4594,Prepaid,2024-04-08,2024-11-19,253.38
710,2482,Prepaid,2022-06-18,2023-02-05,60.73
711,1352,Postpaid,2023-03-18,2023-10-12,184.34
712,1466,5G,2023-02-16,2024-01-02,186.62
713,3327,5G,2023-01-20,2023-08-10,277.19
714,1692,5G,2024-02-14,2024-03-28,68.2
715,4198,5G,2023-02-22,2023-06-22,110.97
716,3504,Prepaid,2024-04-26,2024-11-13,134.3
717,4266,4G,2022-08-04,2023-07-05,60.1
718,2106,Postpaid,2023-06-30,2023-09-18,107.55
719,1616,Postpaid,2023-04-24,2024-02-02,52.91
720,757,5G,2023-11-21,2024-03-09,282.68
721,1735,4G,2024-03-24,2024-12-05,128.45
722,2361,Prepaid,2024-04-18,2025-04-07,282.66
723,4124,4G,2023-01-06,2023-11-17,296.29
724,997,4G,2023-12-08,2024-11-19,265.77
725,2449,Prepaid,2023-08-28,2024-02-29,218.48
726,3969,5G,2024-02-25,2024-10-24,201.48
727,295,Prepaid,2023-02-20,2023-12-29,169.67
728,2259,Prepaid,2023-01-02,2023-05-19,143.55
729,3256,Postpaid,2024-06-09,2024-07-16,169.04
730,4614,Prepaid,2024-05-30,2025-01-17,260.32
731,4488,Prepaid,2023-05-24,2023-07-03,261.4
732,1021,4G,2023-02-07,2023-11-02,132.59
733,3435,4G,2024-02-19,2024-07-08,156.51
734,3687,Prepaid,2023-09-10,2024-04-20,154.19
735,3873,Postpaid,2023-06-14,2024-06-04,294.66
736,4572,Prepaid,2023-09-27,2023-10-29,241.76
737,4290,Postpaid,2023-03-24,2024-01-02,175.93
738,3838,4G,2023-01-06,2023-10-25,187.46
739,1063,5G,2023-09-16,2024-05-31,184.67
740,3057,Postpaid,2024-01-14,2024-10-31,167.25
741,1682,Postpaid,2024-03-28,2024-10-31,84.49
742,308,5G,2024-01-22,2024-11-25,269.63
743,4150,4G,2023-09-29,2024-09-18,187.72
744,439,5G,2022-06-28,2022-09-17,249.72
745,1472,Postpaid,2023-12-11,2024-03-17,296.99
746,4860,Prepaid,2022-08-06,2023-02-24,198.66
747,665,Postpaid,2022-09-20,2023-05-04,186.81
748,381,4G,2024-05-31,2024-10-19,262.88
749,1388,Prepaid,2023-07-26,2023-10-08,270.03
750,1474,4G,2023-05-23,2023-09-11,111.51
751,2518,Prepaid,2022-12-11,2023-10-06,194.5
752,3066,4G,2022-11-19,2023-10-09,273.36
753,1637,4G,2023-11-12,2024-10-21,182.06
754,1564,4G,2022-06-21,2022-09-27,241.37
755,4645,Postpaid,2022-12-25,2023-05-19,234.89
756,4085,5G,2023-11-28,2024-05-26,158.83
757,4329,5G,2022-09-03,2023-07-26,106.64
758,795,4G,2023-08-10,2023-11-11,105.59
759,4738,4G,2023-07-16,2024-01-07,155.13
760,806,Prepaid,2023-11-28,2024-08-16,220.84
761,645,5G,2022-07-26,2022-09-24,215.54
762,149,Postpaid,2022-12-07,2023-02-20,179.88
763,938,5G,2023-04-01,2023-11-04,97.46
764,2294,Prepaid,2023-01-03,2023-05-12,62.9
765,2862,5G,2023-08-02,2024-07-23,170.1
766,2074,Prepaid,2024-01-27,2024-04-12,59.34
767,4627,4G,2023-12-09,2024-07-16,68.15
768,2022,Prepaid,2024-05-08,2024-11-27,281.86
769,21,Prepaid,2023-09-10,2024-08-19,254.1
770,879,Postpaid,2022-12-16,2023-03-29,273.72
771,3958,Postpaid,2022-11-19,2023-04-06,257.37
772,1927,Postpaid,2023-10-26,2024-08-11,115.42
773,3415,5G,2023-05-27,2024-02-16,196.14
774,27,Prepaid,2023-11-17,2024-04-03,252.34
775,1046,Postpaid,2023-04-25,2024-02-29,286.9
776,754,Postpaid,2023-11-21,2024-07-27,63.8
777,1715,Prepaid,2023-05-31,2024-05-04,232.29
778,706,5G,2024-03-10,2024-06-21,58.52
779,514,5G,2023-07-17,2023-11-10,147.16
780,876,5G,2023-09-24,2024-02-22,228.78
781,2451,4G,2024-05-21,2024-07-12,299.86
782,2262,Prepaid,2023-02-07,2023-03-30,108.13
783,2819,4G,2022-12-05,2023-10-18,78.4
784,140,Prepaid,2022-08-03,2023-04-06,55.87
785,1099,5G,2023-11-01,2024-08-29,148.44
786,329,5G,2023-07-10,2024-03-11,207.29
787,3515,Prepaid,2024-05-24,2025-03-29,252.73
788,3760,4G,2023-05-16,2023-12-25,177.64
789,3164,Prepaid,2022-10-13,2023-03-06,156.22
790,3444,Postpaid,2023-03-04,2023-11-25,244.62
791,1944,4G,2022-10-07,2023-03-21,283.29
792,1166,Prepaid,2024-01-24,2024-04-19,126.41
793,585,Prepaid,2022-11-22,2023-06-09,135.76
794,2561,Prepaid,2023-12-25,2024-06-07,95.87
795,2627,Postpaid,2023-10-03,2024-05-25,137.11
796,487,Postpaid,2022-12-13,2023-07-19,198.34
797,3795,4G,2022-11-14,2022-12-26,191.49
798,2969,4G,2023-07-12,2024-04-29,119.76
799,398,Prepaid,2023-07-30,2024-04-20,265.06
800,2194,4G,2023-06-16,2023-10-28,107.09
801,4123,Postpaid,2022-06-30,2022-08-01,236.69
802,1396,Postpaid,2023-08-02,2024-03-17,191.72
803,3050,Postpaid,2023-05-12,2023-06-13,199.86
804,2453,Prepaid,2023-08-28,2024-07-17,101.64
805,87,Postpaid,2023-09-14,2024-03-30,146.15
806,3924,4G,2024-03-31,2025-03-27,121.71
807,643,Postpaid,2022-10-08,2023-05-01,190.12
808,482,4G,2023-11-23,2024-04-28,61.54
809,3114,5G,2022-08-28,2023-01-12,123.01
810,2547,Postpaid,2023-10-22,2024-02-23,140.97
811,171,5G,2023-10-01,2024-03-23,291.94
812,4179,Prepaid,2023-08-20,2023-11-30,84.8
813,4425,Postpaid,2023-02-17,2023-06-06,271.07
814,2374,5G,2022-12-28,2023-02-25,199.87
815,3305,Prepaid,2022-10-09,2023-08-26,271.38
816,2170,Postpaid,2023-04-27,2023-11-23,50.5
817,4753,Prepaid,2023-11-30,2024-07-19,140.36
818,1471,5G,2024-05-27,2024-11-15,201.06
819,3852,Prepaid,2022-06-26,2022-08-30,179.49
820,3376,5G,2022-10-31,2023-01-27,196.62
821,4715,Prepaid,2023-06-16,2023-11-19,87.11
822,4856,Prepaid,2023-05-06,2024-02-03,152.62
823,2040,4G,2022-07-26,2023-03-14,174.37
824,2197,5G,2023-12-14,2024-07-02,107.02
825,1504,4G,2024-06-02,2024-12-18,207.37
826,4683,Postpaid,2024-06-13,2024-09-13,99.21
827,86,Prepaid,2023-04-02,2024-03-09,180.21
828,4103,5G,2023-01-08,2023-08-30,249.55
829,4888,Postpaid,2023-07-11,2024-01-05,248.28
830,2857,Prepaid,2022-09-06,2023-03-31,158.02
831,3205,Postpaid,2023-05-17,2023-09-30,140.8
832,100,5G,2024-06-05,2025-04-26,107.75
833,809,Prepaid,2023-01-21,2023-07-26,104.51
834,583,4G,2022-10-10,2022-12-23,156.78
835,1043,4G,2023-02-03,2023-11-23,208.6
836,2619,4G,2022-10-05,2023-04-04,290.57
837,1529,5G,2023-12-08,2024-07-07,259.7
838,2331,Postpaid,2024-03-28,2024-05-31,285.75
839,3114,5G,2022-07-31,2022-10-11,155.08
840,2215,Prepaid,2023-11-07,2024-07-17,103.24
841,2011,Postpaid,2023-11-06,2024-10-09,135.52
842,3154,Postpaid,2022-11-08,2022-12-27,140.37
843,4045,Postpaid,2024-04-22,2025-01-05,227.62
844,2752,Prepaid,2023-06-14,2024-06-12,223.16
845,4462,Postpaid,2022-11-20,2023-08-15,101.26
846,2771,4G,2022-07-24,2023-04-16,190.41
847,2975,Prepaid,2023-10-31,2024-08-21,113.76
848,333,4G,2023-05-03,2023-06-12,197.65
849,1312,4G,2023-04-09,2023-11-18,232.58
850,4074,Postpaid,2023-11-02,2024-07-26,145.35
851,3879,4G,2023-06-23,2023-09-14,252.07
852,4953,Postpaid,2024-05-16,2025-01-10,283.61
853,428,Prepaid,2024-06-03,2025-01-03,293.14
854,1099,4G,2022-09-18,2023-06-11,154.12
855,2203,Prepaid,2023-11-02,2024-09-28,111.1
856,4573,Postpaid,2022-11-14,2023-02-24,211.95
857,4775,Postpaid,2022-10-30,2023-03-12,91.84
858,3439,5G,2022-12-12,2023-06-27,124.07
859,4137,Postpaid,2022-07-27,2023-02-07,269.08
860,826,4G,2023-09-25,2024-04-27,259.31
861,2568,5G,2024-01-28,2024-07-05,55.3
862,1951,Prepaid,2024-05-09,2025-04-19,155.27
863,3258,Prepaid,2022-07-11,2023-02-02,166.88
864,2024,5G,2023-11-15,2024-06-13,299.26
865,2459,5G,2022-06-28,2023-04-25,122.71
866,2500,5G,2024-05-06,2024-10-01,102.79
867,3330,Postpaid,2024-05-15,2024-10-05,198.67
868,2150,Postpaid,2023-02-24,2023-10-24,265.12
869,2948,Prepaid,2023-12-17,2024-08-09,96.87
870,1285,4G,2024-04-16,2024-07-29,144.26
871,2771,5G,2023-05-26,2024-03-29,64.72
872,4852,4G,2024-03-08,2024-09-24,219.93
873,3987,4G,2022-08-12,2023-05-20,289.57
874,3340,4G,2023-11-09,2024-04-17,299.01
875,3062,Postpaid,2024-06-02,2024-07-10,138.22
876,3866,Postpaid,2023-10-27,2024-04-27,96.06
877,3198,4G,2023-01-30,2023-04-07,132.95
878,3876,5G,2023-05-13,2024-03-29,108.16
879,4356,Postpaid,2023-07-05,2024-01-17,52.02
880,3595,Prepaid,2023-09-02,2024-07-16,155.71
881,613,Postpaid,2022-09-20,2023-02-21,92.59
882,2447,Postpaid,2023-04-20,2023-11-20,222.15
883,3012,5G,2022-08-31,2023-03-21,132.65
884,386,5G,2023-04-01,2023-07-28,198.3
885,2884,Prepaid,2024-02-26,2024-09-06,185.73
886,2581,Postpaid,2024-03-17,2024-09-23,150.8
887,3589,5G,2022-07-09,2023-03-17,71.19
888,3055,Prepaid,2023-01-04,2023-02-03,201.68
889,4430,4G,2023-07-14,2024-03-07,273.84
890,317,4G,2022-07-26,2022-10-21,284.1
891,3071,Prepaid,2022-07-13,2023-04-01,296.65
892,1702,Postpaid,2024-04-14,2024-05-18,178.94
893,1302,Postpaid,2023-11-13,2024-09-29,205.38
894,2620,5G,2023-10-29,2024-06-28,269.95
895,2950,Postpaid,2024-02-19,2024-09-19,70.42
896,787,5G,2023-09-12,2024-02-04,121.17
897,1142,5G,2022-07-12,2022-12-07,157.81
898,2593,4G,2023-01-30,2023-04-22,139.26
899,4783,5G,2023-12-22,2024-05-17,217.64
900,731,Postpaid,2022-12-20,2023-08-30,218.87
901,864,5G,2022-06-26,2023-02-25,297.66
902,4906,5G,2023-05-24,2023-06-26,242.1
903,4040,Postpaid,2023-10-25,2024-09-08,126.12
904,2863,Postpaid,2024-02-27,2024-11-03,119.36
905,3821,4G,2024-01-25,2024-03-26,296.44
906,3693,5G,2024-01-16,2024-08-28,249.06
907,1413,Postpaid,2023-07-02,2023-11-10,178.14
908,4864,Postpaid,2022-10-14,2023-01-29,209.19
909,4965,Prepaid,2023-04-12,2023-09-16,226.8
910,1935,Postpaid,2022-11-18,2023-07-20,278.65
911,73,5G,2022-08-30,2023-05-11,92.88
912,4751,5G,2024-05-11,2025-04-01,161.22
913,941,4G,2023-05-22,2023-07-19,176.74
914,439,5G,2024-02-11,2024-09-06,273.79
915,45,5G,2022-06-29,2023-02-06,193.52
916,984,5G,2022-11-01,2023-09-20,160.85
917,1617,Postpaid,2023-08-12,2024-01-20,206.13
918,1615,4G,2023-01-25,2023-09-16,68.26
919,4447,4G,2023-08-08,2023-09-24,265.49
920,3411,4G,2024-04-15,2024-05-15,237.5
921,341,Postpaid,2024-06-10,2024-08-11,183.1
922,3605,4G,2023-10-27,2024-07-19,180.43
923,2209,5G,2022-12-03,2023-02-12,222.29
924,3339,5G,2024-05-31,2024-10-16,221.0
925,654,Prepaid,2023-07-16,2023-12-30,280.87
926,4422,4G,2022-11-14,2023-06-14,84.09
927,2550,Postpaid,2023-04-28,2024-03-29,156.55
928,669,4G,2022-07-27,2023-06-21,173.87
929,1334,4G,2022-06-25,2023-04-12,173.49
930,1461,Postpaid,2022-12-19,2023-11-26,176.76
931,3999,Postpaid,2023-07-25,2023-10-06,143.03
932,494,5G,2023-01-20,2023-07-14,111.25
933,4341,Postpaid,2022-08-14,2022-10-02,274.25
934,2752,Postpaid,2022-11-30,2023-05-04,237.01
935,1624,Postpaid,2022-09-12,2023-05-02,182.35
936,2412,5G,2023-09-19,2024-05-11,111.84
937,2855,5G,2022-08-29,2023-08-17,168.69
938,115,4G,2024-06-13,2024-09-23,219.26
939,1735,Postpaid,2022-10-15,2023-09-22,170.96
940,3752,5G,2022-06-24,2022-08-30,53.32
941,4139,5G,2022-08-14,2022-11-28,90.34
942,2077,Postpaid,2022-07-15,2023-01-14,67.0
943,4451,4G,2022-08-31,2023-06-06,284.57
944,832,Prepaid,2022-08-05,2022-12-18,143.25
945,594,4G,2023-09-13,2024-01-06,189.18
946,4857,Postpaid,2023-06-01,2024-05-02,92.34
947,2770,5G,2023-04-04,2023-08-22,103.61
948,1326,Postpaid,2024-05-10,2025-03-09,94.44
949,3252,Postpaid,2024-03-01,2024-08-11,236.07
950,4062,5G,2024-03-10,2025-02-19,139.77
951,1559,4G,2022-11-13,2023-05-08,256.24
952,389,5G,2022-09-21,2023-03-18,121.74
953,2381,Prepaid,2022-08-01,2023-04-15,235.7
954,2513,Postpaid,2023-07-09,2023-08-19,223.88
955,525,4G,2022-12-27,2023-05-30,240.08
956,2919,5G,2023-04-07,2023-08-11,96.36
957,3474,5G,2023-12-31,2024-02-17,278.08
958,2027,4G,2023-03-26,2023-05-09,258.98
959,4524,4G,2022-09-29,2023-04-13,266.14
960,1261,Prepaid,2022-09-08,2022-12-06,295.7
961,3410,Prepaid,2023-12-10,2024-09-02,237.55
962,534,4G,2023-08-11,2023-11-17,269.11
963,2386,Postpaid,2023-02-26,2024-02-18,195.78
964,3831,Postpaid,2022-07-28,2023-01-31,125.27
965,4843,Postpaid,2023-04-19,2024-03-05,203.28
966,64,Prepaid,2023-05-29,2024-01-12,77.8
967,3318,4G,2023-06-11,2024-01-09,153.77
968,3992,Prepaid,2022-09-09,2023-03-16,201.51
969,1049,5G,2023-11-29,2024-06-05,162.99
970,1292,Prepaid,2023-06-25,2023-09-23,155.44
971,4966,5G,2023-04-24,2023-09-02,169.77
972,2562,Prepaid,2024-02-04,2024-05-17,209.59
973,3279,5G,2023-03-27,2024-02-12,130.98
974,4692,4G,2022-08-23,2023-05-02,239.9
975,3678,Postpaid,2023-07-28,2023-10-25,136.19
976,2689,4G,2023-02-19,2023-12-19,263.78
977,1891,Postpaid,2022-12-22,2023-05-08,150.64
978,3047,5G,2024-03-04,2024-05-11,108.32
979,2581,4G,2023-11-09,2024-02-28,128.01
980,4106,4G,2022-12-22,2023-11-16,207.25
981,208,Prepaid,2023-08-04,2024-03-15,234.01
982,830,5G,2022-11-09,2023-09-19,152.3
983,1443,Prepaid,2024-05-12,2024-11-29,217.16
984,1888,5G,2022-11-06,2023-09-15,231.88
985,684,4G,2023-07-04,2023-10-13,266.39
986,2766,Prepaid,2022-09-30,2022-11-21,170.02
987,2538,5G,2024-04-16,2024-09-03,96.75
988,2360,Postpaid,2023-08-12,2023-12-20,225.76
989,4943,4G,2022-07-21,2022-11-14,118.09
990,2962,4G,2023-03-20,2023-06-12,171.52
991,1817,Postpaid,2022-11-10,2023-08-24,87.8
992,484,4G,2023-02-13,2023-09-03,131.46
993,3903,4G,2023-02-10,2023-07-13,295.1
994,4424,Prepaid,2022-09-24,2023-05-16,153.41
995,3636,5G,2022-12-31,2023-04-30,68.32
996,3736,4G,2022-07-19,2023-07-19,277.4
997,1900,5G,2023-01-26,2023-02-25,73.98
998,1117,Prepaid,2023-03-07,2023-04-14,289.11
999,3759,5G,2023-05-03,2023-06-06,170.09
1000,2031,4G,2022-10-14,2023-03-19,199.36
1001,2248,Prepaid,2022-07-31,2023-06-09,288.78
1002,2786,4G,2023-06-06,2024-02-13,152.92
1003,35,Postpaid,2024-04-11,2025-03-20,83.43
1004,4588,Prepaid,2023-03-11,2023-09-06,80.44
1005,3410,5G,2023-11-19,2024-01-14,172.69
1006,602,Prepaid,2022-11-23,2023-08-09,281.54
1007,2776,Postpaid,2022-10-04,2023-04-06,120.34
1008,3507,Prepaid,2023-07-29,2024-04-08,206.35
1009,1257,5G,2024-01-23,2024-03-06,64.78
1010,1764,Prepaid,2022-12-21,2023-06-16,224.45
1011,1325,Prepaid,2023-08-02,2024-03-25,53.84
1012,1135,5G,2022-11-09,2023-04-15,185.44
1013,1701,Postpaid,2022-10-16,2023-01-21,90.14
1014,276,4G,2024-04-19,2025-01-29,265.57
1015,4758,4G,2023-05-08,2023-12-20,235.6
1016,1000,4G,2023-03-20,2023-10-01,155.35
1017,1656,5G,2024-02-07,2024-05-09,291.39
1018,457,4G,2023-04-14,2024-02-07,55.29
1019,3586,5G,2022-12-13,2023-06-10,161.72
1020,1850,5G,2022-10-30,2023-01-10,78.8
1021,1677,Prepaid,2023-01-27,2023-04-28,271.05
